2025-12-04 21:58:31,78.46.36.166:25565,0,20,1.21.1,174.79,A Minecraft Server
2025-12-04 22:00:28,64.225.245.76:25565,0,20,Paper 1.21.10,300.85,ad Welcome to MinySMP ad
2025-12-04 22:02:34,78.46.215.102:25565,0,20,Spigot 1.21.10,162.96,Gg wp Uninstall Noob
2025-12-04 22:03:02,116.202.30.47:25565,0,20,1.21.3,187.45,A Minecraft Server
2025-12-04 22:04:29,5.9.54.16:25565,0,1337,Paper 1.21.8,170.48,Bottomless Hole SMP [1.21.8] Whitelisted only
2025-12-04 22:04:32,159.65.163.108:25565,0,100,Velocity 1.7.2-1.21.10,433.57,Adventure Park » Your Adventure Awaits! Come discover lands of Adventure | 1.21.4
2025-12-04 22:04:39,51.222.254.17:25565,7,500,Velocity 1.7.2-1.21.10,226.22,MINEREFUGE NETWORK [v1.21.+]              Minerefuge.com | Survival SMP
2025-12-04 22:10:33,116.202.117.21:25565,0,69,1.21.9,345.36,Seal Fly und Ente Quak?
2025-12-04 22:16:40,64.225.80.173:25565,0,20,1.20.1,160.94,"Private Minecraft server              Rules: Be Nice, NO CAPS"
2025-12-04 22:20:35,45.79.173.90:25565,0,20,Spigot 1.20.4,223.8,JTJB Minecraft Server
2025-12-04 22:49:08,85.131.249.140:25565,0,20,1.21.1,394.81,A Minecraft Server,Unknown
2025-12-04 22:49:19,85.131.249.9:25565,2,20,1.21.8,386.37,A Minecraft Server,No
�ɴ ꜱᴇᴛᴜᴘ [1.16-1.20]         ᴛʜᴇ ᴄᴏᴍᴘʟᴇᴛᴇ ꜱᴏʟᴜᴛɪᴏɴ - ʙᴜɪʟᴛʙʏʙɪᴛ.ᴄᴏᴍ,Unknown
2025-12-04 22:49:20,147.135.46.166:25565,0,20,1.20.1,576.22,This Better Minecraft server has been brought to you by Lounge Gaming Network,Unknown
2025-12-04 22:49:20,85.131.244.181:25565,0,20,1.21.4,390.63,A Minecraft Server,Unknown
2025-12-05 16:25:10,135.125.128.86:25565,2,24,1.21.10,180.48,We need a name for this,No
2025-12-05 16:25:12,88.99.101.168:25565,0,20,1.21.1,354.01,A Minecraft Server,Unknown
2025-12-05 16:27:07,138.201.213.18:25565,0,16,1.21.10,187.63,minad Minecraft Server,Unknown
2025-12-05 16:27:13,195.201.233.0:25565,0,16,Paper 1.21.10,185.05,Rated no.1 out of servers ur mom plays* [*] when ignoring the pornhub mc server,Unknown
2025-12-05 16:29:10,85.131.245.240:25565,2,20,1.21.10,452.32,A Minecraft Server,No
2025-12-05 16:29:12,51.222.118.35:25565,0,50,Velocity 1.7.2-1.21.9,256.88,◈❖◈ The Amethyst Empire ◈❖◈                 Skyblock 2.0 | 1.7-1.21+,Unknown
2025-12-05 16:29:16,88.99.91.243:25565,0,20,Paper 1.21.5,185.56,Family World,Unknown
2025-12-05 16:31:07,158.69.219.58:25565,0,20,Paper 1.21.8,267.11,A Minecraft Server,Unknown
2025-12-05 16:31:09,138.197.104.84:25565,0,69,Velocity 1.7.2-1.21.10,451.84,gay sex,Unknown
2025-12-05 16:31:13,159.69.5.39:25565,0,20,1.18.1,165.96,A Minecraft Server,Unknown
2025-12-05 16:35:08,64.225.244.6:25565,0,20,1.21.10,313.33,Minecraft Server,Unknown
2025-12-05 16:35:11,88.99.6.209:25565,0,5,1.21.10,173.6,A Minecraft Server,No
2025-12-05 16:37:11,138.197.142.12:25565,0,20,Paper 1.21.1,249.0,A Minecraft Server,Unknown
2025-12-05 16:37:12,161.97.171.109:25565,0,20,1.19.4,235.1,A Forge Minecraft Server powered by Docker,Unknown
2025-12-05 16:41:17,188.34.186.18:25565,0,20,1.21.1,189.51,Welcome to Gooniverse!,Unknown
2025-12-05 16:41:19,195.201.234.50:25565,0,20,Paper 1.21.10,232.68,MCwho,Unknown
2025-12-05 16:41:25,167.99.181.212:25565,0,20,1.21.4,231.76,A Minecraft Server,Unknown
2025-12-05 16:45:17,138.201.31.39:25565,0,20,1.21.4,167.61,A Minecraft Server,Unknown
2025-12-05 16:47:14,85.131.249.170:25565,0,20,1.21.8,406.82,A Minecraft Server,Unknown
2025-12-05 16:47:21,195.201.216.177:25565,0,20,1.21.8,173.91,A Minecraft Server,Unknown
2025-12-05 16:48:26,159.69.50.176:25565,0,20,1.21.10,228.2,Einfach mal wieder so richtig hacken,Unknown
2025-12-05 16:49:43,158.69.22.137:25565,0,500,Velocity 1.7.2-1.16.4,223.18,╔══════   Stratus Network   ══════╗ ╚══  Supports Minecraft 1.7 to 1.16.5  ══╝,Unknown
2025-12-05 16:50:22,116.202.213.120:25565,0,5,Paper 1.21.1,169.17,A Minecraft Server,Unknown
2025-12-05 16:51:24,85.131.247.225:25565,0,20,1.21.4,399.77,BIGworld,Unknown
2025-12-05 16:53:23,5.9.145.249:25565,0,1000,Incompatible,170.59,EMPIRECRAFT NETWORK     Tu versión de minecraft es incompatible,Unknown
2025-12-05 17:02:07,45.79.190.248:25565,0,20,Paper 1.21.10,259.48,A Minecraft Server,Unknown
2025-12-05 17:04:57,45.32.1.130:25565,0,30,1.15.2,219.47,Andrus Minecraft Server,Unknown
2025-12-05 17:05:23,64.225.245.113:25565,0,20,1.21.9,292.75,Minecraft Server,Unknown
2025-12-05 17:05:26,167.114.5.242:25565,0,20,1.21.1,233.96,welcome to the server,Unknown
